drugbank_id,smiles
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)/N=C(\[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)/N=C(\[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)/N=C(/[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)/N=C(/[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)/N=C(\[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)/N=C(\[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)/N=C(/[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)/N=C(/[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)/N=C(\[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)/N=C(\[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)/N=C(/[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)/N=C(/[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)/N=C(\[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)/N=C(\[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)/N=C(/[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](/C(O)=N/[C@H]([C@@H](C)O)C(=O)N1)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)/N=C(/[O-])[C@@H](Cc5ccccc5)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(\O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(\O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(/O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(/O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(\O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(\O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)/N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(/O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(\O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(\O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(/O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)\N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(/O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(\O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(\O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(\O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(/O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11835,NCCCC[C@H](C(=O)N[C@@H](/C([O-])=N/1)[C@@H](C)O)/N=C(O)\[C@@H](Cc(c[nH]2)c(c23)cccc3)\N=C([O-])\[C@@H](Cc4ccccc4)/N=C(O)\[C@H](CSSC[C@H]1C(/O)=N\[C@@H]([C@@H](C)O)CO)NC(=O)[C@@H](Cc5ccccc5)/N=C(/O)CN(CC(=O)O)CCN(CC(=O)O)CCC(C(=O)O)C(=O)O
DB11837,c1[nH+]cn(c12)[C@H](CC2)c(c3F)ccc(c3)C#N
DB11837,c1ncn(c12)[C@H](CC2)c(c3F)ccc(c3)C#N
DB11853,CONC(=O)Nc1ccc(cc1)-c(c2C[NH+](C)C)sc(c23)n(Cc4c(F)cccc4F)c(=O)n(c3=O)-c5ccc(nn5)OC
DB11853,CONC(=O)Nc1ccc(cc1)-c(c2CN(C)C)sc(c23)n(Cc4c(F)cccc4F)c(=O)n(c3=O)-c5ccc(nn5)OC
DB11855,C1C[C@@H](C(=O)N)CC[N@@H+]1Cc(cc2)ccc2C(=O)N(C)CC[N@H+]3CC[C@@H](CC3)OC(=O)Nc4ccccc4-c5ccccc5
DB11855,C1C[C@@H](C(=O)N)CC[N@@H+]1Cc(cc2)ccc2C(=O)N(C)CC[N@H+]3CC[C@H](CC3)OC(=O)Nc4ccccc4-c5ccccc5
DB11855,C1C[C@H](C(=O)N)CC[N@@H+]1Cc(cc2)ccc2C(=O)N(C)CC[N@H+]3CC[C@@H](CC3)OC(=O)Nc4ccccc4-c5ccccc5
DB11855,C1C[C@H](C(=O)N)CC[N@@H+]1Cc(cc2)ccc2C(=O)N(C)CC[N@H+]3CC[C@H](CC3)OC(=O)Nc4ccccc4-c5ccccc5
DB11855,C1C[C@@H](C(=O)N)CC[N@@H+]1Cc(cc2)ccc2C(=O)N(C)CCN3CCC(CC3)OC(=O)Nc4ccccc4-c5ccccc5
DB11855,C1C[C@H](C(=O)N)CC[N@@H+]1Cc(cc2)ccc2C(=O)N(C)CCN3CCC(CC3)OC(=O)Nc4ccccc4-c5ccccc5
DB11855,C1CC(C(=O)N)CCN1Cc(cc2)ccc2C(=O)N(C)CC[N@H+]3CC[C@@H](CC3)OC(=O)Nc4ccccc4-c5ccccc5
DB11855,C1CC(C(=O)N)CCN1Cc(cc2)ccc2C(=O)N(C)CC[N@H+]3CC[C@H](CC3)OC(=O)Nc4ccccc4-c5ccccc5
DB11855,C1CC(C(=O)N)CCN1Cc(cc2)ccc2C(=O)N(C)CCN3CCC(CC3)OC(=O)Nc4ccccc4-c5ccccc5
DB11859,C1C[C@H](C(=O)C)[C@@](C)(CC[C@@H]23)[C@@H]1[C@@H]2CC[C@H]([C@@]34C)C[C@H](O)CC4
DB11886,CCN1CCN(CC1)c2ccc(cc2)Nc3cc(ncn3)N(C)C(=O)Nc4c(Cl)c(OC)cc(c4Cl)OC
DB11886,CC[NH+]1CCN(CC1)c2ccc(cc2)Nc3cc(ncn3)N(C)C(=O)Nc4c(Cl)c(OC)cc(c4Cl)OC
DB11886,CCN1CC[NH+](CC1)c2ccc(cc2)Nc3cc(ncn3)N(C)C(=O)Nc4c(Cl)c(OC)cc(c4Cl)OC
DB11901,CNC(=O)c1ccc(cc1F)N(C23CCC3)C(=S)N(C2=O)c4cc(C(F)(F)F)c(C#N)nc4
DB11915,COc(c1)c(OC)cc(c12)CC[N@@H+]3[C@@H]2C[C@H]([C@@H](C3)CC(C)C)OC(=O)[C@@H](N)C(C)C
DB11915,COc(c1)c(OC)cc(c12)CC[N@H+]3[C@@H]2C[C@H]([C@@H](C3)CC(C)C)OC(=O)[C@@H](N)C(C)C
DB11915,COc(c1)c(OC)cc(c12)CC[N@@H+]3[C@@H]2C[C@H]([C@@H](C3)CC(C)C)OC(=O)[C@@H]([NH3+])C(C)C
DB11915,COc(c1)c(OC)cc(c12)CC[N@H+]3[C@@H]2C[C@H]([C@@H](C3)CC(C)C)OC(=O)[C@@H]([NH3+])C(C)C
DB11915,COc(c1)c(OC)cc(c12)CCN3[C@@H]2C[C@H]([C@@H](C3)CC(C)C)OC(=O)[C@@H]([NH3+])C(C)C
DB11915,COc(c1)c(OC)cc(c12)CCN3[C@@H]2C[C@H]([C@@H](C3)CC(C)C)OC(=O)[C@@H](N)C(C)C
DB11921,CC(=O)OCC(=O)[C@@]1([C@@H](C2)OC(=N1)C)[C@@](C)(C[C@@H]([C@@H]34)O)[C@@H]2[C@@H]3CCC([C@@]45C)=CC(=O)C=C5
DB11932,Cc1ccc(nc1)-c2ccc(C)cn2
DB11936,[O-]C(=O)C(C)(C)CCCCCC(O)CCCCCC(C)(C)C([O-])=O
DB11938,[O-]C(=O)C1([NH3+])CCN(CC1)C(=O)[C@@H](CCCC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](N)Cc3ccccc3
DB11938,[O-]C(=O)C1([NH3+])CCN(CC1)C(=O)[C@@H](CCCC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H]([NH3+])Cc3ccccc3
DB11938,[O-]C(=O)C1(N)CCN(CC1)C(=O)[C@@H](CCCC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](N)Cc3ccccc3
DB11938,[O-]C(=O)C1(N)CCN(CC1)C(=O)[C@@H](CCCC[NH3+])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H]([NH3+])Cc3ccccc3
DB11942,FC(F)(F)c1cc(C(F)(F)F)cc(c1)-c2nn(cn2)/C=C\C(=O)NNc3nccnc3
DB11943,Fc1cc(F)c(nc1N)-n(cc(C([O-])=O)c2=O)c(c23)c(Cl)c(c(F)c3)N4CC(O)C4
DB11943,Fc1cc(F)c(nc1N)-n(cc(c2=O)C(=O)O)c(c23)c(Cl)c(c(F)c3)N4CC(O)C4
DB11951,Cc1ncc(c(n1)C)OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc4ncc(F)cc4
DB11952,c1ccc(Cl)c(c12)c(=O)n(-c3ccccc3)c(c2)[C@H](C)Nc4ncnc(c45)[nH]cn5
DB11952,c1ccc(Cl)c(c12)c(=O)n(-c3ccccc3)c(c2)[C@H](C)Nc4ncnc(c45)nc[nH]5
DB11963,C1CCCC[NH+]1C\C=C\C(=O)Nc(c2)c(OC)cc(c23)ncnc3Nc4cc(Cl)c(F)cc4
DB11963,C1CCCCN1C\C=C\C(=O)Nc(c2)c(OC)cc(c23)ncnc3Nc4cc(Cl)c(F)cc4
DB11963,C1CCCC[NH+]1C\C=C\C(=[OH+])[N-]c(c2)c(OC)cc(c23)ncnc3Nc4cc(Cl)c(F)cc4
DB11967,OCCONC(=O)c(cc(c12)n(C)cn1)c(c2F)Nc3ccc(Br)cc3F
DB11978,c1cc(C#N)ccc1NC(=O)N[C@H](CCN2C)C[C@@H]2c(n3)[nH]c(c34)cccc4
DB11978,c1cc(C#N)ccc1NC(=O)N[C@H](CC[N@H+]2C)C[C@@H]2c(n3)[nH]c(c34)cccc4
DB11978,c1cc(C#N)ccc1NC(=O)N[C@H](CC[N@@H+]2C)C[C@@H]2c(n3)[nH]c(c34)cccc4
DB11978,c1cc(C#N)ccc1NC(=O)N[C@H](CCN2C)C[C@@H]2c([nH+]3)[nH]c(c34)cccc4
DB11979,COc1cccc(c1F)-c2c(C)n(Cc3c(C(F)(F)F)cccc3F)c(=O)n(c2=O)C[C@H](NCCCC([O-])=O)c4ccccc4
DB11979,COc1cccc(c1F)-c2c(C)n(Cc3c(C(F)(F)F)cccc3F)c(=O)n(c2=O)C[C@H]([NH2+]CCCC([O-])=O)c4ccccc4
DB11986,C[NH+]1CCN(CC1)c2ccc(c(c2)NC3CCOCC3)C(=O)Nc(n[nH]4)c(c45)cc(cc5)Cc6cc(F)cc(F)c6
DB11986,CN1CCN(CC1)c2ccc(c(c2)NC3CCOCC3)C(=O)Nc(n[nH]4)c(c45)cc(cc5)Cc6cc(F)cc(F)c6
DB11986,C[NH+]1CCN(CC1)c2ccc(c(c2)NC3CCOCC3)C(=O)Nc([nH]n4)c(c45)cc(cc5)Cc6cc(F)cc(F)c6
DB11989,[O-][N+](=O)c1nccn1CC(=O)NCc2ccccc2
DB11994,CC(=O)Oc(ccc1)c(c12)C(=O)c3c(C2=O)cc(C([O-])=O)cc3OC(=O)C
DB11995,[O-]C(=O)C1CCN(CC1)c2c(Cl)cc(cn2)C(=O)Nc3nc(-c4cc(Cl)cs4)c(s3)N5CC[NH+](CC5)C6CCCCC6
DB11995,[O-]C(=O)C1CCN(CC1)c2c(Cl)cc(cn2)/C([O-])=N/c3nc(-c4cc(Cl)cs4)c(s3)N5CC[NH+](CC5)C6CCCCC6
DB11995,[O-]C(=O)C1CCN(CC1)c2c(Cl)cc(cn2)C(=O)Nc3nc(-c4cc(Cl)cs4)c(s3)N5CCN(CC5)C6CCCCC6
DB12001,CCN1CC[NH+](CC1)Cc2ccc(nc2)Nc3ncc(F)c(n3)-c(cc4F)cc(c45)n(c(n5)C)C(C)C
DB12001,CC[NH+]1CCN(CC1)Cc2ccc(nc2)Nc3ncc(F)c(n3)-c(cc4F)cc(c45)n(c(n5)C)C(C)C
DB12001,CCN1CCN(CC1)Cc2ccc(nc2)Nc3ncc(F)c(n3)-c(cc4F)cc(c45)n(c(n5)C)C(C)C
DB12010,COc1c(OC)cc(cc1OC)Nc2ncc(F)c(n2)Nc(n3)ccc(c34)OC(C)(C)C(=O)N4COP([O-])([O-])=O
DB12010,COc1c(OC)cc(cc1OC)Nc2ncc(F)c(n2)Nc(n3)ccc(c34)OC(C)(C)C(=O)N4COP([O-])(=O)O
DB12015,c1cnc(C(C)(C)C(F)(F)F)cc1-c(c2C)sc(n2)NC(=O)N3CCC[C@H]3C(=O)N
DB12016,Cc1ccccc1N2C(=O)C(\S/C2=N\CCC)=C\c3ccc(c(Cl)c3)OC[C@H](O)CO
DB12020,FC(F)(F)c1ccc(cc1)C(=O)NN(C2=O)C(=O)[C@H]([C@H]23)[C@@H]4[C@@H]5[C@@H](C5)[C@H]3C=C4
DB12026,C1CC1(C)S(=O)(=O)\N=C([O-])\[C@]2(C[C@H]2C(F)F)NC(=O)[C@H]([C@@H]([C@H]34)CC)N(C3)C(=O)[C@H](C(C)(C)C)NC(=O)O[C@H]5[C@@H](C5)CCCCC(F)(F)c6c(O4)nc7c(n6)ccc(c7)OC
DB12035,O=C1C(C(=O)N)=C([O-])[C@@H]([NH+](C)C)[C@@H]([C@@]12O)C[C@H]3C(=C2O)C(=O)c4c(C3)c(CN(C)OC)ccc4O
DB12035,O=C1C(C(=O)N)=C([O-])[C@@H](N(C)C)[C@@H]([C@@]12O)C[C@H]3C(=C2O)C(=O)c4c(C3)c(CN(C)OC)ccc4O
DB12035,O=C1C(C(=O)N)=C([O-])[C@@H]([NH+](C)C)[C@@H]([C@@]12O)C[C@H]3C(=C2[O-])C(=O)c4c(C3)c(CN(C)OC)ccc4O
DB12070,COc1cccc(c1)N2CC[N+](CC2)=C(N3)N([C@@H](CC([O-])=O)c(c34)cccc4F)c5cc(C(F)(F)F)ccc5OC
DB12095,CCOC(=O)[C@@H](N)Cc1ccc(cc1)-c2nc(N)nc(c2)O[C@@H](C(F)(F)F)c3ccc(Cl)cc3-n4ccc(n4)C
DB12095,CCOC(=O)[C@@H]([NH3+])Cc1ccc(cc1)-c2nc(N)nc(c2)O[C@@H](C(F)(F)F)c3ccc(Cl)cc3-n4ccc(n4)C
DB12095,CCOC(=O)[C@@H](N)Cc1ccc(cc1)-c2[nH+]c(N)nc(c2)O[C@@H](C(F)(F)F)c3ccc(Cl)cc3-n4ccc(n4)C
DB12097,CS(=O)(=O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COS(=O)(=O)C
DB12107,OB1O[C@H](CC([O-])=O)CC[C@@H]1NC(=O)Cc2cccs2
DB12127,c1ccccc1[C@@H](N)C(=O)N[C@@H]2C(=O)N([C@@H]23)[C@H](C(S3)(C)C)C(=O)OCOC(=O)[C@H]4C(C)(C)S(=O)(=O)[C@@H](N45)CC5=O
DB12127,c1ccccc1[C@@H]([NH3+])C(=O)N[C@@H]2C(=O)N([C@@H]23)[C@H](C(S3)(C)C)C(=O)OCOC(=O)[C@H]4C(C)(C)S(=O)(=O)[C@@H](N45)CC5=O
DB12130,c1cc(F)cc([C@H](O2)C)c1C(=O)N(C)Cc(nn(C)c3C#N)c3c(c4)cnc(c24)N
DB12130,c1cc(F)cc([C@H](O2)C)c1C(=O)N(C)Cc(nn(C)c3C#N)c3c(c4)c[nH+]c(c24)N
DB12141,C1COCCC1Nc(c2CC)nc(c(n2)C(=O)N)Nc3ccc(c(c3)OC)N4CCC(CC4)[NH+]5CCN(C)CC5
DB12141,C1COCCC1Nc(c2CC)nc(c(n2)C(=O)N)Nc3ccc(c(c3)OC)N4CCC(CC4)N5CC[NH+](C)CC5
DB12147,COc1cc(cc(c1)OC)N(CC[NH2+]C(C)C)c(cc2)cc(c23)nc(cn3)-c4cn(C)nc4
DB12151,CCCCCCCCCCCCCCCCOCCCOP([O-])(=O)CO[C@H](CO)Cn1ccc(N)nc1=O
DB12153,C[N+](C)(C)CCOP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2ccc(N)nc2=O
DB12161,[2H]C([2H])([2H])Oc(c1)c(OC([2H])([2H])[2H])cc(c12)[C@H]3[N@H+](CC2)C[C@@H](C(=O)C3)CC(C)C
DB12161,[2H]C([2H])([2H])Oc(c1)c(OC([2H])([2H])[2H])cc(c12)[C@H]3[N@@H+](CC2)C[C@@H](C(=O)C3)CC(C)C
DB12161,[2H]C([2H])([2H])Oc(c1)c(OC([2H])([2H])[2H])cc(c12)[C@H]3N(CC2)C[C@@H](C(=O)C3)CC(C)C
DB12235,O[C@H]1[C@H](O)[C@H](O)[C@@H]([C@@]12C)[C@H]3[C@H](CC2)c4c(CC3)cc(O)cc4
